status1,ean,asin,brand,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,Item_Weight,Dimensions,shipping_weight,ProductDimensions
56,5028252303538,B008PCH58A,Derwent,https://www.amazon.co.uk/dp/B008PCH58A,,https://images-eu.ssl-images-amazon.com/images/I/31OpHNdrnLL.jpg,2300451,181211,"Designed for use with the Derwent Craft Knife,Sharpen pencil by resting on stand,Cutting guard to prevent accidents,Secure base for greater control",18.99,Sharpeners,"Art & Craft Supplies","9.07 g","20.5 x 2.8 x 10 cm","9.1 g",
56,5050489044311,B00GNAQ84S,Dovecraft,https://www.amazon.co.uk/dp/B00GNAQ84S,,https://images-eu.ssl-images-amazon.com/images/I/41JYiN4FiML.jpg,DCFM003,76643,"Creative A4 Foam,8 Sheets,2 Sheets of 4 Colours,A mixture of Greens,Easy to cut and score",2.00,Sewing,"Art & Craft Supplies","77.1 g","21 x 1.5 x 30 cm","558 g",
56,5050489081767,B01N95P0YJ,Dovecraft,https://www.amazon.co.uk/dp/B01N95P0YJ,"Get playful with your crafts using Dovecraft's selection of Puffy Paints. Fantastic for creating bright and bubbly makes, simply apply heat and watch your design come to life! This collection is fantastic to use on paper, card, acetate, vellum, fabric and more.",https://images-eu.ssl-images-amazon.com/images/I/41Q-42njN%2BL.jpg,DCBS133,241218,"8 Bottles,8 Colours,Each Bottle 20ml,Fine Nozzle for Precision Application",83.98,"Arts & Crafts","Toy Types",,NA,,NA
56,887452001041,B00BSR91W2,Liquitex,https://www.amazon.co.uk/dp/B00BSR91W2,"<ul> <li>Shake well before use to ensure paint is thoroughly mixed.</li> <li>Depress nib a few times to start paint flow. The valve remains open and releases paint the entire time the nib is depressed, so if held down for a long period, a large amount of paint is released.</li> <li>When you see paint appear on the nib pause for a moment. Wait until paint has stopped travelling down the nib before depressing the nib again.</li> <li>When the nib is adequately saturated, test, then apply. Re-pump as necessary but never directly on artwork to avoid paint splodges. It can take a while for paint to start flowing on initial activation. This will not be experienced on subsequent use.</li> </ul>",https://images-eu.ssl-images-amazon.com/images/I/31BPviWoz3L.jpg,4620982,25940,"Highly pigmented to ensure brilliance and lightfast colour,Water-based acrylic and low odour paint so you can clean up with soap and water when wet,Lightfast and permanent with precision nibs for optimum control,Conforms to ASTM D4280",3.99,Markers,"Drawing Media","9.07 g","14.2 x 1.4 x 1.4 cm","9.1 g",
56,887452000686,B00BSR8TEI,Liquitex,https://www.amazon.co.uk/dp/B00BSR8TEI,"<ul> <li>Shake well before use to ensure paint is thoroughly mixed.</li> <li>Depress nib a few times to start paint flow. The valve remains open and releases paint the entire time the nib is depressed, so if held down for a long period, a large amount of paint is released.</li> <li>When you see paint appear on the nib pause for a moment. Wait until paint has stopped travelling down the nib before depressing the nib again.</li> <li>When the nib is adequately saturated, test, then apply. Re-pump as necessary but never directly on artwork to avoid paint splodges. It can take a while for paint to start flowing on initial activation. This will not be experienced on subsequent use.</li> </ul>",https://images-eu.ssl-images-amazon.com/images/I/21XaDEjkIuL.jpg,4620500,193321,"Highly pigmented to ensure brilliance and lightfast colour,Water-based acrylic and low odour paint so you can clean up with soap and water when wet,Lightfast and permanent with precision nibs for optimum control,Conforms to ASTM D4246",3.79,Markers,"Drawing Media","9.07 g","14.2 x 1.4 x 1.4 cm","9.1 g",
56,887452001225,B00BZHANEK,Liquitex,https://www.amazon.co.uk/dp/B00BZHANEK,"<p>Set of 6 x 2mm water-based, lightfast and permanent Liquitex Paint Markers.</p>",https://images-eu.ssl-images-amazon.com/images/I/41%2BIDGSR4FL.jpg,4690002,36233,"Assortment of Liquitex colours,High pigmented to ensure the lightfast colour possible,Water-based acrylic and low odour paint so you can clean up with soap and water when wet,Lightfast and permanent with nibs for ultimate control,Conforms to ASTM D4236, safe for educational use",8.58,Markers,"Drawing Media","9.07 g","17 x 1.5 x 9 cm","141 g",
56,94376922493,B000KNPKJI,Liquitex,https://www.amazon.co.uk/dp/B000KNPKJI,"Liquitex-Basics Acrylic Paint. Developed for students and artists that need quality at an outstanding value. Each color is uniquely formulated to bring out the maximum brilliance and clarity of the individual pigment. BASICS Acrylic Paint is a heavy body acrylic with a 'buttery' consistency for easy blending. Made with permanent artist pigments and retains peaks and brush strokes. It is ideal for learning color theory and color mixing and is intermixable with all Liquitex Professional Acrylic Colors and Mediums. This package contains one 118 mL/4 fl. ounce tube of acrylic paint. Available in a variety of colors and hues: each sold separately. Conforms to ASTM D4236. Imported.",https://images-eu.ssl-images-amazon.com/images/I/31LjgTGT3FL.jpg,1046380,12008,"Thick, creamy with satin finish,Retains peaks and brush strokes,Suitable for learning colour theory and colour mixing,Conforms to ASTM D4236,Safe for educational use",15.24,Paints,Painting,"136 g","3.7 x 6.2 x 17 cm","181 g",
56,94376921878,B0009RP7WU,Liquitex,https://www.amazon.co.uk/dp/B0009RP7WU,"Liquitex Professional Grade Acrylics have a thick 'buttery' consistency. Liquitex High Viscosity Artist Colour offers the best of all characteristics that professional artists look for in a heavy-bodied paint. It is artists' number one choice for traditional art techniques using brushes or knives, as well as for mixed media, printmaking and collage.</P><P></P><P>The colours embody all the qualities that have made acrylics an extremely popular medium: non-toxic, rich, brilliant, non-yellowing colour; perfect consistency; ease of use; superior tinting strength; versatility; durability and permanence.",https://images-eu.ssl-images-amazon.com/images/I/41hxc14fWFL.jpg,1045320,95942,"Opacity: Translucent / Lightfast: II / Color code: 320,Thick, Rich; Highly Pigmented with Satin finish; Flexible when dry,Includes 59ml tube of acrylic paint,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",6.18,Paints,Painting,"45.4 g","3 x 4.5 x 14 cm","45.4 g",
56,94376921915,B0009RP7TS,Liquitex,https://www.amazon.co.uk/dp/B0009RP7TS,"Liquitex Professional Grade Acrylics have a thick 'buttery' consistency. Liquitex High Viscosity Artist Colour offers the best of all characteristics that professional artists look for in a heavy-bodied paint. It is artists' number one choice for traditional art techniques using brushes or knives, as well as for mixed media, printmaking and collage.</P><P></P><P>The colours embody all the qualities that have made acrylics an extremely popular medium: non-toxic, rich, brilliant, non-yellowing colour; perfect consistency; ease of use; superior tinting strength; versatility; durability and permanence.",https://images-eu.ssl-images-amazon.com/images/I/41DS3o0JmpL.jpg,1045335,191892,"Opacity: Opaque / Lightfast: I / Color code: 335,Thick, Rich; Highly Pigmented with Satin finish; Flexible when dry,Includes 59ml tube of acrylic paint,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",6.41,Paints,Painting,"45.4 g","3 x 4.5 x 14 cm","45.4 g",
56,94376976014,B0026438G6,Liquitex,https://www.amazon.co.uk/dp/B0026438G6,"Liquitex Professional Acrylic Ink is a range of 30 extremely fluid and intensely bold acrylics that use super fine pigments suspended in a state-of-the-art acrylic emulsion.</P><P></P><P>They dry quickly, are permanent, water resistant and non-clogging, which makes them ideal for a variety of techniques from watercolour effects to stamping.",https://images-eu.ssl-images-amazon.com/images/I/41OovGNSDrL.jpg,4260470,36735,"Opacity: Opaque / Lightfast: I / Color code: 470,Super Fluid; Highly pigmented, extremely fluid with satin finish,Includes 30ml jar of ink,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",4.81,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","1.09 Kg","3.5 x 3.5 x 9 cm","90.7 g",
56,94376975918,B0026414SA,Liquitex,https://www.amazon.co.uk/dp/B0026414SA,"Liquitex Professional Acrylic Ink is a range of 30 extremely fluid and intensely bold acrylics that use super fine pigments suspended in a state-of-the-art acrylic emulsion.</P><P></P><P>They dry quickly, are permanent, water resistant and non-clogging, which makes them ideal for a variety of techniques from watercolour effects to stamping.",https://images-eu.ssl-images-amazon.com/images/I/41h5YNlglvL.jpg,4260319,50850,"Opacity: Transparent / Lightfast: I / Color code: 319,Super Fluid; Highly pigmented, extremely fluid with satin finish,Includes 30ml jar of ink,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",5.22,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","68 g","3.5 x 3.5 x 9 cm","68 g",
56,94376975925,B00263VTPE,Liquitex,https://www.amazon.co.uk/dp/B00263VTPE,"Liquitex Professional Acrylic Ink is a range of 30 extremely fluid and intensely bold acrylics that use super fine pigments suspended in a state-of-the-art acrylic emulsion.</P><P></P><P>They dry quickly, are permanent, water resistant and non-clogging, which makes them ideal for a variety of techniques from watercolour effects to stamping.",https://images-eu.ssl-images-amazon.com/images/I/41hiWMsOMxL.jpg,4260320,94892,"Opacity: Translucent / Lightfast: I / Color code: 320,Super Fluid; Highly pigmented, extremely fluid with satin finish,Includes 30ml jar of ink,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",5.50,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","68 g","3.5 x 3.5 x 9 cm","68 g",
56,94376975987,B0048DO99I,Liquitex,https://www.amazon.co.uk/dp/B0048DO99I,"Liquitex Professional Acrylic Ink is a range of 30 extremely fluid and intensely bold acrylics that use super fine pigments suspended in a state-of-the-art acrylic emulsion.</P><P></P><P>They dry quickly, are permanent, water resistant and non-clogging, which makes them ideal for a variety of techniques from watercolour effects to stamping.",https://images-eu.ssl-images-amazon.com/images/I/41cnSm5p95L.jpg,4260414,120980,"Opacity: Transparent / Lightfast: I / Color code: 414,Super Fluid; Highly pigmented, extremely fluid with satin finish,Includes 30ml jar of ink,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",4.96,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","81.6 g","3.5 x 3.5 x 9 cm","90.7 g",
56,94376932188,B000KNPN36,Liquitex,https://www.amazon.co.uk/dp/B000KNPN36,"<p>Liquitex Clear Gesso is flexible, non-cracking and non-yellowing, drying to a clear or translucent finish depending on thickness.</p><p>Ideal for pastel, oil pastel, graphite and charcoal, it provides an excellent base coat primer for many applications - including murals - and can be used on canvas, paper, wood, and clean, porous and non-oily surfaces.</p>",https://images-eu.ssl-images-amazon.com/images/I/51tD8EdRldL.jpg,,,,,"Arts & Crafts","Toy Types","5.56 Kg","20 x 22 x 20 cm","3.8 Kg",
56,94376931679,B00BHY5S7I,Liquitex,https://www.amazon.co.uk/dp/B00BHY5S7I,"<p>Attributes</p><p>* A very clear size and ground that keeps your working surface visible.<br/>* Ideal high tooth for pastel, oil pastel, graphite, and charcoal<br/>* Excellent ground for acrylic and oil paint.<br/>* Mix with acrylic color to have a tinted ground.<br/>* Dries clear to translucent depending on thickness.<br/>* Flexible, non-cracking and non-yellowing when dry.<br/>* Provides the perfect ""tooth"" and adhesion to a wide variety of supports such as canvas, paper and wood<br/>* Excellent base coat primer for many applications such as murals</p><p>Application</p><p>* For canvas, paper, wood, or any clean, porous, non-oily surface.<br/>* Sizes and primes while maintaining the original appearance of the support.<br/>* Provides paper with good tooth for chalk and oil pastel techniques.<br/>* Mix with a very small amount of transparent or translucent acrylic color to tint the ground while maintaining transparency.</p> <p>pdf=liqcleargess.pdf <strong>Liquitex Clear Gesso Safety Data</strong></p>",https://images-eu.ssl-images-amazon.com/images/I/41Js6Z6GMUL.jpg,FBA_7616,,"Liquitex Acrylic Gesso Surface Prep-Clear 16oz",,Paintbrushes,"Colour Application","630 g","20.3 x 7.4 x 7.4 cm","658 g",
56,94376945843,B001URWM12,Liquitex,https://www.amazon.co.uk/dp/B001URWM12,"This Liquitex Flexible Modeling Paste Gel Painting Medium is a 100% polymer emulsion that dries more slowly than other modeling pastes, to a hard and yet flexible surface. It can be used to build three-dimensional forms and heavy textures on supports that may be subject to flexing or movement. It adheres to any non-oily, absorbent surface. When mixed with acrylic colors, it will act as a weakly tinting white, while also increasing thickness and rigidity. This medium may be applied with different tools.",https://images-eu.ssl-images-amazon.com/images/I/511G1mKhiPL.jpg,8916,39004,"100% polymer emulsion that dries more slowly than other modeling pastes to a hard yet flexible surface,Lightweight, non-toxic and increases thickness and rigidity,Includes 473ml jar of medium,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",13.01,"Technical Drawing Supplies","Art & Craft Supplies","771 g","8.3 x 8.3 x 11.4 cm","794 g",
56,94376976175,B003V5VP3C,Liquitex,https://www.amazon.co.uk/dp/B003V5VP3C,"Crafted from the highest quality materials, Liquitex Long Handled Traditional / Detail Brushes offer the ideal tools for acrylic artists working in both large and small scales.</P><P></P><P>This brush is part of the Liquitex Freestyle Brush range. It offers a complete range of professional quality brushes that are the perfect tools for virtually any artistic application.",https://images-eu.ssl-images-amazon.com/images/I/31rE2JJn5nL.jpg,1300210,283951,"Highest-quality blended synthetic nylon, ideal spring and snap for all acrylic applications,Long, contoured handles provide extra comfort and nicely balanced for control,Includes one painting brush,Use with Liquitex Professional Acrylic Paint Colors and Mediums,Perfect for professional artists, creative hobbyists, art students, art teachers",9.18,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","22.7 g","16.7 x 19.3 x 32.2 cm","22.7 g",
56,94376976281,B003V5VPL4,Liquitex,https://www.amazon.co.uk/dp/B003V5VPL4,"Crafted from the highest quality materials, Liquitex Long Handled Traditional / Detail Brushes offer the ideal tools for acrylic artists working in both large and small scales.</P><P></P><P>This brush is part of the Liquitex Freestyle Brush range. It offers a complete range of professional quality brushes that are the perfect tools for virtually any artistic application.",https://images-eu.ssl-images-amazon.com/images/I/31tP7dOz95L.jpg,1300408,331992,"Highest-quality blended synthetic nylon, ideal spring and snap for all acrylic applications,Long, contoured handles provide extra comfort and nicely balanced for control,Includes one painting brush,Use with Liquitex Professional Acrylic Paint Colors and Mediums,Perfect for professional artists, creative hobbyists, art students, art teachers",8.34,"Technical Drawing Supplies","Pens, Pencils & Writing Supplies","13.6 g","14 x 14.5 x 32.1 cm","13.6 g",
56,94376924190,B000KNLGKK,Liquitex,https://www.amazon.co.uk/dp/B000KNLGKK,"LIQUITEX-Gloss Gel. This gel medium retains brush strokes; extends paint volume while increasing transparency; increases the depth of color; and slows drying time while enhancing blending. Mix it with any acrylic color or thin it by adding up to 25% water. Ideal for thick glazes and brilliant gloss impasto effects. Makes an excellent binder for pigments and additives such as sand; sawdust; stone; and more. Also works as a collage adhesive. This package contains 16oz/473mL of Gloss Gel. Conforms to ASTM D4236. Imported.",https://images-eu.ssl-images-amazon.com/images/I/51xk5VO-PFL.jpg,5716,64467,"Dries to a gloss finish,Dries clear to translucent depending on thickness of application,Increase the brilliance and transparency of colour",13.56,"Technical Drawing Supplies","Arts & Crafts","544 g","8.3 x 8.3 x 10.9 cm","544 g",
56,94376921458,B0009RRT8A,Liquitex,https://www.amazon.co.uk/dp/B0009RRT8A,"Liquitex Professional Grade Acrylics have a thick 'buttery' consistency. Liquitex High Viscosity Artist Colour offers the best of all characteristics that professional artists look for in a heavy-bodied paint. It is artists' number one choice for traditional art techniques using brushes or knives, as well as for mixed media, printmaking and collage.</P><P></P><P>The colours embody all the qualities that have made acrylics an extremely popular medium: non-toxic, rich, brilliant, non-yellowing colour; perfect consistency; ease of use; superior tinting strength; versatility; durability and permanence.",https://images-eu.ssl-images-amazon.com/images/I/41UFQ1Yt6GL.jpg,1045151,100865,"Opacity: Opaque / Lightfast: I / Color code: 151,Thick, Rich; Highly Pigmented with Satin finish; Flexible when dry,Includes 59ml tube of acrylic paint,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",7.99,Paints,Painting,"45.4 g","2.9 x 4.6 x 13.7 cm","45.4 g",
56,94376921779,B0006TZMYY,Liquitex,https://www.amazon.co.uk/dp/B0006TZMYY,"Liquitex Professional Grade Acrylics have a thick 'buttery' consistency. Liquitex High Viscosity Artist Colour offers the best of all characteristics that professional artists look for in a heavy-bodied paint. It is artists' number one choice for traditional art techniques using brushes or knives, as well as for mixed media, printmaking and collage.</P><P></P><P>The colours embody all the qualities that have made acrylics an extremely popular medium: non-toxic, rich, brilliant, non-yellowing colour; perfect consistency; ease of use; superior tinting strength; versatility; durability and permanence.",https://images-eu.ssl-images-amazon.com/images/I/41%2BT3aoi8xL.jpg,1045276,124218,"Opacity: Opaque / Lightfast: I / Color code: 276,Thick, Rich; Highly Pigmented with Satin finish; Flexible when dry,Includes 59ml tube of acrylic paint,Intermixable with Liquitex Professional Acrylic Paint Colors and Mediums.,Conforms to ASTM D4236; Safe for educational use",6.41,Paints,Painting,"1.51 Kg","3 x 4.5 x 14 cm","45.4 g",
56,94376921847,B0009RNUJM,Liquitex,https://www.amazon.co.uk/dp/B0009RNUJM,"Liquitex Professional Grade Acrylics have a thick 'buttery' consistency. Liquitex High Viscosity Artist Colour offers the best of all characteristics that professional artists look for in a heavy-bodied paint. It is artists' number one choice for traditional art techniques using brushes or knives, as well as for mixed media, printmaking and collage.</P><P></P><P>The colours embody all the qualities that have made acrylics an extremely popular medium: non-toxic, rich, brilliant, non-yellowing colour; perfect consistency; ease of use; superior tinting strength; versatility; durability and permanence.",https://images-eu.ssl-images-amazon.com/images/I/41M2CIzIksL.jpg,1045315,199303,"Liquitex Heavy Body Artist Colour,Thick consistency for traditional art techniques using brushes or knives,High pigment load produces rich, brilliant, permanent colour",4.50,Paints,Painting,"68 g","2.9 x 4.6 x 13.7 cm","68 g",
56,94376922240,B0006TZN6G,Liquitex,https://www.amazon.co.uk/dp/B0006TZN6G,"Liquitex Professional Grade Acrylics have a thick 'buttery' consistency. Liquitex High Viscosity Artist Colour offers the best of all characteristics that professional artists look for in a heavy-bodied paint. It is artists' number one choice for traditional art techniques using brushes or knives, as well as for mixed media, printmaking and collage.</P><P></P><P>The colours embody all the qualities that have made acrylics an extremely popular medium: non-toxic, rich, brilliant, non-yellowing colour; perfect consistency; ease of use; superior tinting strength; versatility; durability and permanence.",https://images-eu.ssl-images-amazon.com/images/I/41cac-PnOiL.jpg,1045740,97022,"Liquitex Heavy Body Artist Colour,Thick consistency for traditional art techniques using brushes or knives,High pigment load produces rich, brilliant, permanent colour",6.41,Paints,Painting,"45.4 g","3 x 4.5 x 14 cm","45.4 g",
56,94376923834,B001UNTH82,Liquitex,https://www.amazon.co.uk/dp/B001UNTH82,"Liquitex-Matte Medium. A classic medium used to give fluidity to delicate brushwork or to act as a low sheen adhesive for collage. This medium has a creamy consistency and is great with opaque colors. Mix with Liquitex Gloss Medium & Varnish to create a customized satin effect. This package contains one 4 ounce bottle of matte medium. Conforms to ASTM D4236. Imported.",https://images-eu.ssl-images-amazon.com/images/I/41IDMQZooFL.jpg,5104,50256,"Creates a matte, non-reflecting finish when added to acrylic colours,Lightweight and non-toxic,Opaque when wet and translucent when dry,Intermixable with Liquitex Professional acrylic paint colours and mediums,Conforms to ASTM D4240",5.88,"Technical Drawing Supplies",Painting,"154 g","5 x 5 x 11 cm","159 g",
