ean,asin,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,packagedimensions_height,packagedimensions_length,packagedimensions_width,packagedimensions_weight,itemdimensions_height,itemdimensions_length,itemdimensions_width,itemdimensions_weight
0884955042342,B015ZD1WKS,https://www.amazon.com/dp/B015ZD1WKS,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31G9w4rVlwL.jpg,0203260,408997,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.55,6.3,0.55,0.04,0.55,1.38,7.68,17
0884955042359,B015ZD1VWM,https://www.amazon.com/dp/B015ZD1VWM,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31Fy5yyW0PL.jpg,0203282,779716,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042366,B015ZD1W1C,https://www.amazon.com/dp/B015ZD1W1C,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31dtOW-DyEL.jpg,0203371,997748,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
0884955042373,B015ZD1VUE,https://www.amazon.com/dp/B015ZD1VUE,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31NRya4-oVL.jpg,0203254,1280500,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
0884955042380,B015ZD1WHQ,https://www.amazon.com/dp/B015ZD1WHQ,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31qDABGPySL.jpg,203654,464582,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,0.04
0884955042397,B015ZD1W6C,https://www.amazon.com/dp/B015ZD1W6C,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/313C%2BV98e9L.jpg,0203251,666903,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",2.55,9.68,3.38,0.05,0.55,1.38,7.68,17
0884955042403,B015ZD1VZO,https://www.amazon.com/dp/B015ZD1VZO,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/310FkKfOC3L.jpg,0203284,504649,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,0.04
0884955043240,B01893SUI8,https://www.amazon.com/dp/B01893SUI8,"The ProMarker Set of 6 Vibrant Tones includes Poppy, Mandarin, Cyan, Bright Green, Yellow, and Cerise. ProMarkers are double-tipped, having one broad chisel nib and one fine bullet tip. They are alcohol based, and come in a wide range of colors. Permanent translucent inks can be overlaid and blended easily. Use on paper, vellum, glass, wood, metal and plastic.",https://images-eu.ssl-images-amazon.com/images/I/41NgmrwfegL.jpg,0290025,106556,"Includes poppy, mandarin, cyan, bright green, yellow and Cerise,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Specifically curated to complement each and provide illustrators and artists with beautiful colours, every day.",8.37,"Permanent Markers & Marker Pens","Markers & Highlighters",0.5,7.4,6.7,0.3,6.3,7.09,1.18,0.28
0884955042410,B015ZD20PO,https://www.amazon.com/dp/B015ZD20PO,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31MyJ-2fe5L.jpg,0203688,125027,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Drawing Media",0.6,6,0.6,0.05,0.55,1.38,7.68,0.11
0884955042427,B015ZD20Z4,https://www.amazon.com/dp/B015ZD20Z4,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31ItlQeWkUL.jpg,203252,321715,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955042434,B015ZD21LM,https://www.amazon.com/dp/B015ZD21LM,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/310jV0HOY9L.jpg,203134,691807,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,17
0884955042441,B015ZD210S,https://www.amazon.com/dp/B015ZD210S,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31iu7vSyzgL.jpg,0203133,724438,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",1.02,6.93,1.02,0.02,0.55,1.38,7.68,0
0884955042458,B015ZD20WC,https://www.amazon.com/dp/B015ZD20WC,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31XeSaE5EnL.jpg,0203132,666287,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.59,5.91,1.02,0.04,0.55,1.38,7.68,0.04
0884955042465,B015ZD21AI,https://www.amazon.com/dp/B015ZD21AI,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31AMXXFMByL.jpg,0203131,745656,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.39,6.3,0.79,0.44,0.55,1.38,7.68,0.11
0884955042472,B015ZD217Q,https://www.amazon.com/dp/B015ZD217Q,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31yVVHochrL.jpg,0203129,635980,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,0.04
